"year","month","day","line","ridership"
2020,6,7,"Orange",-87.7696209268448
2020,6,8,"Orange",-87.71229828818011
2020,6,9,"Orange",-87.03304774443174
2020,6,10,"Orange",-87.46423803166127
2020,6,11,"Orange",-87.45501063372278
2020,6,12,"Orange",-87.0685078943865
2020,6,13,"Orange",-86.95463925019887
2020,6,14,"Orange",-86.84337577915528
2020,6,15,"Orange",-86.73203153562757
2020,6,16,"Orange",-86.35956467282378
2020,6,17,"Orange",-86.13912214234065
2020,6,18,"Orange",-85.80534094158922
2020,6,19,"Orange",-85.35705357132757
2020,6,20,"Orange",-85.07957913647944
2020,6,21,"Orange",-84.94453962784615
2020,6,22,"Orange",-84.80912989505002
2020,6,23,"Orange",-84.460258384103
2020,6,24,"Orange",-84.12855711538239
2020,6,25,"Orange",-83.7797803738021
2020,6,26,"Orange",-83.21865249873855
2020,6,27,"Orange",-83.10885482228119
2020,6,28,"Orange",-83.05775940922054
2020,6,29,"Orange",-83.00650513996027
2020,6,30,"Orange",-82.80451140191485
2020,7,1,"Orange",-82.57276052145163
2020,7,2,"Orange",-82.11471261883926
2020,7,3,"Orange",-81.04325506803508
2020,7,4,"Orange",-80.35201179917118
2020,7,5,"Orange",-80.29114339603582
2020,7,6,"Orange",-80.23025704859296
2020,7,7,"Orange",-79.92193267264639
2020,7,8,"Orange",-79.7902744053119
2020,7,9,"Orange",-79.55060311330813
2020,7,10,"Orange",-79.31540587367728
2020,7,11,"Orange",-79.1080157526165
2020,7,12,"Orange",-79.09741570531068
2020,7,13,"Orange",-79.08682643242247
2020,7,14,"Orange",-78.7808009526345
2020,7,15,"Orange",-78.6581380724432
2020,7,16,"Orange",-78.49687673735336
2020,7,17,"Orange",-78.6775840873565
2020,7,18,"Orange",-79.7297958863301
2020,7,19,"Orange",-79.79417371678942
2020,7,20,"Orange",-79.85744534907995
2020,7,21,"Orange",-79.86059940128472
2020,7,22,"Orange",-79.8193064499084
2020,7,23,"Orange",-79.75998777398632
2020,7,24,"Orange",-79.59520225731717
2020,7,25,"Orange",-79.49977094219506
2020,7,26,"Orange",-79.49481279584138
2020,7,27,"Orange",-79.48985093056943
2020,7,28,"Orange",-79.35316977661752
2020,7,29,"Orange",-79.16984245332334
2020,7,30,"Orange",-79.03436972959591
2020,7,31,"Orange",-78.8267875575228
2020,8,1,"Orange",-78.63672699858199
2020,8,2,"Orange",-78.58380208421656
2020,8,3,"Orange",-78.53090159709845
2020,8,4,"Orange",-78.3843219271792
2020,8,5,"Orange",-78.31486532662001
2020,8,6,"Orange",-78.16080943756798
2020,8,7,"Orange",-77.87152214912136
2020,8,8,"Orange",-77.73565759780318
2020,8,9,"Orange",-77.74605857798323
2020,8,10,"Orange",-77.75647926158481
2020,8,11,"Orange",-77.58124062561794
2020,8,12,"Orange",-77.49712918343691
2020,8,13,"Orange",-77.4320079435579
2020,8,14,"Orange",-77.2407741315062
2020,8,15,"Orange",-77.1526905360134
2020,8,16,"Orange",-77.09680984165678
2020,8,17,"Orange",-77.04053891319658
2020,8,18,"Orange",-76.89319890604392
2020,8,19,"Orange",-76.71686831592844
2020,8,20,"Orange",-76.51710340041211
2020,8,21,"Orange",-76.33417503233356
2020,8,22,"Orange",-76.01186505467818
2020,8,23,"Orange",-75.98905044651458
2020,8,24,"Orange",-75.96616723175734
2020,8,25,"Orange",-75.72160692280858
2020,8,26,"Orange",-75.44760804110271
2020,8,27,"Orange",-75.25349548977194
2020,8,28,"Orange",-74.88104383755461
2020,8,29,"Orange",-74.55406999463932
2020,8,30,"Orange",-74.00683749427355
2020,8,31,"Orange",-73.43665230848141
2020,9,1,"Orange",-72.48904275457477
2020,9,2,"Orange",-72.72610580603191
2020,9,3,"Orange",-72.54228637015322
2020,9,4,"Orange",-72.4789176751523
2020,9,5,"Orange",-72.95383851321327
2020,9,6,"Orange",-73.39556850139316
2020,9,7,"Orange",-73.83093420925513
2020,9,8,"Orange",-73.61620631332589
2020,9,9,"Orange",-73.74190362009033
2020,9,10,"Orange",-73.98458806721378
2020,9,11,"Orange",-73.88325357917266
2020,9,12,"Orange",-74.118848129684
2020,9,13,"Orange",-74.23801765118824
2020,9,14,"Orange",-74.355872749476
2020,9,15,"Orange",-74.22203100050096
2020,9,16,"Orange",-75.7048505315376
2020,9,17,"Orange",-75.70944379429883
2020,9,18,"Orange",-75.7139508878455
2020,9,19,"Orange",-75.7575143525192
2020,9,20,"Orange",-75.82258764445366
2020,9,21,"Orange",-75.88755805658222
2020,9,22,"Orange",-75.02372607245398
2020,9,23,"Orange",-75.00930942342639
2020,9,24,"Orange",-74.99869491735565
2020,9,25,"Orange",-74.7652478919277
2020,9,26,"Orange",-74.83399878600584
2020,9,27,"Orange",-74.87048002841176
2020,9,28,"Orange",-74.9070502481986
2020,9,29,"Orange",-74.8086241207717
2020,9,30,"Orange",-74.9578192240041
2020,10,1,"Orange",-74.9171936163806
2020,10,2,"Orange",-74.80838790848627
2020,10,3,"Orange",-74.66286720683742
2020,10,4,"Orange",-74.69113726154235
2020,10,5,"Orange",-74.71946530411175
2020,10,6,"Orange",-74.5495226173929
2020,10,7,"Orange",-74.6186720538691
2020,10,8,"Orange",-74.54677845075469
2020,10,9,"Orange",-74.38438133098052
2020,10,10,"Orange",-74.39576816818939
2020,10,11,"Orange",-74.34186593186489
2020,10,12,"Orange",-74.28655300175338
2020,10,13,"Orange",-74.07601789480515
2020,10,14,"Orange",-74.11339472802183
2020,10,15,"Orange",-73.99199725724387
2020,10,16,"Orange",-74.10081681103004
2020,10,17,"Orange",-73.93609108954658
2020,10,18,"Orange",-73.60843351171205
2020,10,19,"Orange",-73.27099443466919
2020,10,20,"Orange",-72.76955468150803
2020,10,21,"Orange",-72.91548650934685
2020,10,22,"Orange",-72.76165504899903
2020,10,23,"Orange",-72.7196705278553
2020,10,24,"Orange",-72.57121474438135
2020,10,25,"Orange",-72.74061912226335
2020,10,26,"Orange",-72.90930603273497
2020,10,27,"Orange",-72.24428371357904
2020,10,28,"Orange",-73.21717591903172
2020,10,29,"Orange",-73.45984170272123
2020,10,30,"Orange",-73.68456263589229
2020,10,31,"Orange",-73.53371059063862
2020,11,1,"Orange",-73.62457706083204
2020,11,2,"Orange",-73.71519324847557
2020,11,3,"Orange",-73.87202943246648
2020,11,4,"Orange",-75.18266022321941
2020,11,5,"Orange",-75.20694082204503
2020,11,6,"Orange",-75.21067995656986
2020,11,7,"Orange",-74.95817301529833
2020,11,8,"Orange",-74.84650876548686
2020,11,9,"Orange",-74.73290400711672
2020,11,10,"Orange",-74.37267082895555
2020,11,11,"Orange",-74.63611574695773
2020,11,12,"Orange",-74.50290147314502
2020,11,13,"Orange",-74.37901624021498
2020,11,14,"Orange",-74.28802566247472
2020,11,15,"Orange",-74.26772029314034
2020,11,16,"Orange",-74.24741477313778
2020,11,17,"Orange",-74.20965223936992
2020,11,18,"Orange",-74.28382524128439
2020,11,19,"Orange",-74.3810262480163
2020,11,20,"Orange",-74.42472881578209
2020,11,21,"Orange",-74.45299343021138
2020,11,22,"Orange",-74.70480965823256
2020,11,23,"Orange",-74.95495182939914
2020,11,24,"Orange",-75.03885736331736
2020,11,25,"Orange",-76.09460303664068
2020,11,26,"Orange",-77.26814472697819
2020,11,27,"Orange",-75.93195229440032
2020,11,28,"Orange",-74.90596987686192
2020,11,29,"Orange",-74.92926340411509
2020,11,30,"Orange",-74.95277237414949
2020,12,1,"Orange",-74.8546648192921
2020,12,2,"Orange",-74.38415359143977
2020,12,3,"Orange",-74.62236343659072
2020,12,4,"Orange",-74.59439473390005
2020,12,5,"Orange",-74.55007470802883
2020,12,6,"Orange",-74.6611548518487
2020,12,7,"Orange",-74.77224197117795
2020,12,8,"Orange",-74.60521304467453
2020,12,9,"Orange",-74.74736879148485
2020,12,10,"Orange",-74.5547008175807
2020,12,11,"Orange",-73.10993765624907
2020,12,12,"Orange",-75.12027234801003
2020,12,13,"Orange",-75.36059632375834
2020,12,14,"Orange",-75.59508097448877
2020,12,15,"Orange",-75.63311995780086
2020,12,16,"Orange",-75.85501514266478
2020,12,17,"Orange",-77.4536625146148
2020,12,18,"Orange",-77.17899613558727
2020,12,19,"Orange",-76.9487181299279
2020,12,20,"Orange",-76.85119735049642
2020,12,21,"Orange",-76.75209528468181
2020,12,22,"Orange",-76.50149515973712
2020,12,23,"Orange",-75.34839831705575
2020,12,24,"Orange",-73.52605659274923
2020,12,25,"Orange",-74.46721140785371
2020,12,26,"Orange",-73.39961465064191
2020,12,27,"Orange",-73.22252708533246
2020,12,28,"Orange",-73.04012394872915
2020,12,29,"Orange",-72.79783994575793
2020,12,30,"Orange",-71.93178843675803
2020,12,31,"Orange",-70.82921442210325
2021,1,1,"Orange",-70.94724253574701
2021,1,2,"Orange",-70.45382939208746
2021,1,3,"Orange",-70.5981595882591
2021,1,4,"Orange",-70.74219575940549
2021,1,5,"Orange",-70.93062733047455
2021,1,6,"Orange",-72.16350377502407
2021,1,7,"Orange",-74.22240065632718
2021,1,8,"Orange",-76.3692586073442
2021,1,9,"Orange",-76.79600452402549
2021,1,10,"Orange",-76.4385836481819
2021,1,11,"Orange",-76.09021243361829
2021,1,12,"Orange",-76.16529305674314
2021,1,13,"Orange",-76.97340059966753
2021,1,14,"Orange",-77.86979798278566
2021,1,15,"Orange",-78.35060210294516
2021,1,16,"Orange",-78.15336245176377
2021,1,17,"Orange",-77.58850890098167
2021,1,18,"Orange",-77.01054737766009
2021,1,19,"Orange",-76.54488066711276
2021,1,20,"Orange",-76.68664944378125
2021,1,21,"Orange",-76.69731545325962
2021,1,22,"Orange",-76.54369118897132
2021,1,23,"Orange",-76.40585623226266
2021,1,24,"Orange",-76.43859634613317
2021,1,25,"Orange",-76.47127967380045
2021,1,26,"Orange",-76.3831199550209
2021,1,27,"Orange",-76.49138685734819
2021,1,28,"Orange",-76.51249305941144
2021,1,29,"Orange",-76.67165043341487
2021,1,30,"Orange",-76.70488206287457
2021,1,31,"Orange",-76.93812902922758
2021,2,1,"Orange",-77.1696620986833
2021,2,2,"Orange",-77.09512596462855
2021,2,3,"Orange",-78.16552832977366
2021,2,4,"Orange",-78.0075925483515
2021,2,5,"Orange",-77.75947551347984
2021,2,6,"Orange",-77.57231872591508
2021,2,7,"Orange",-77.65686958058782
2021,2,8,"Orange",-77.74106680882423
2021,2,9,"Orange",-77.7747267254581
2021,2,10,"Orange",-77.65383696863557
2021,2,11,"Orange",-77.45338290882712
2021,2,12,"Orange",-77.32694853318169
2021,2,13,"Orange",-77.16409054650914
2021,2,14,"Orange",-76.93983132049446
2021,2,15,"Orange",-76.70811546812153
2021,2,16,"Orange",-75.997433464618
2021,2,17,"Orange",-75.16926924960158
2021,2,18,"Orange",-75.05789345596962
2021,2,19,"Orange",-74.91356547778626
2021,2,20,"Orange",-74.74357322077138
2021,2,21,"Orange",-74.85026902545926
2021,2,22,"Orange",-74.9565431799589
2021,2,23,"Orange",-74.87147222493535
2021,2,24,"Orange",-74.70275016106824
2021,2,25,"Orange",-74.65555184977437
2021,2,26,"Orange",-74.51965656678121
2021,2,27,"Orange",-74.38438767167285
2021,2,28,"Orange",-74.43638285858961
2021,3,1,"Orange",-74.48824265753264
2021,3,2,"Orange",-73.86514704194921
2021,3,3,"Orange",-74.93593957001184
2021,3,4,"Orange",-74.96123598906517
2021,3,5,"Orange",-74.78390512027518
2021,3,6,"Orange",-74.68029019150315
2021,3,7,"Orange",-74.67542951877631
2021,3,8,"Orange",-74.67057575826729
2021,3,9,"Orange",-74.3804167401801
2021,3,10,"Orange",-74.05686474419684
2021,3,11,"Orange",-73.30001322586187
2021,3,12,"Orange",-72.19191533641705
2021,3,13,"Orange",-70.90538516175
2019,1,15,"Red",20.7233442992005
2019,1,16,"Red",18.06261244457456
2019,1,17,"Red",17.819907253614414
2019,1,18,"Red",17.09407482457128
2019,1,19,"Red",5.668978194317727
2019,1,20,"Red",2.488132200822386
2019,1,21,"Red",-0.6237498419713661
2019,1,22,"Red",-2.1154160468991408
2019,1,23,"Red",-2.1535657189878963
2019,1,24,"Red",-3.200170651331126
2019,1,25,"Red",-3.8540502927684526
2019,1,26,"Red",-3.5540769146684656
2019,1,27,"Red",-3.4906546706406036
2019,1,28,"Red",-3.427439216302413
2019,1,29,"Red",-2.852424818325243
2019,1,30,"Red",-7.478798147444883
2019,1,31,"Red",-8.577368424317351
2019,2,1,"Red",-9.89285003062641
2019,2,2,"Red",-9.573529534620924
2019,2,3,"Red",-9.41976476523823
2019,2,4,"Red",-9.265927394650426
2019,2,5,"Red",-0.9481819532633415
2019,2,6,"Red",0.08096535249434658
2019,2,7,"Red",0.8035060013083085
2019,2,8,"Red",1.6034495685192232
2019,2,9,"Red",2.0253670345978447
2019,2,10,"Red",2.1210029358089346
2019,2,11,"Red",2.216645575707023
2019,2,12,"Red",2.002664315314766
2019,2,13,"Red",1.6882361481040078
2019,2,14,"Red",1.8720024412699328
2019,2,15,"Red",2.9331617215586343
2019,2,16,"Red",1.7517180643207866
2019,2,17,"Red",1.6943054911312607
2019,2,18,"Red",1.635211159646076
2019,2,19,"Red",3.3587218157620655
2019,2,20,"Red",0.8414181916105234
2019,2,21,"Red",1.214625126865995
2019,2,22,"Red",0.5291100207996349
2019,2,23,"Red",1.1908115114680378
2019,2,24,"Red",1.1049309460004586
2019,2,25,"Red",1.0190280964286642
2019,2,26,"Red",1.2049203383360456
2019,2,27,"Red",1.3341087315882536
2019,2,28,"Red",0.8336099037534939
2019,3,1,"Red",0.2806165961957193
2019,3,2,"Red",2.1517630422813467
2019,3,3,"Red",0.9995477283911527
2019,3,4,"Red",-0.1522767171817923
2019,3,5,"Red",6.063893880955937
2019,3,6,"Red",1.3034306867988505
2019,3,7,"Red",2.9136535326705926
2019,3,8,"Red",5.150846693429776
2019,3,9,"Red",4.514633453155034
2019,3,10,"Red",4.349188312067881
2019,3,11,"Red",4.184272673293378
2019,3,12,"Red",4.352837764947959
2019,3,13,"Red",13.404723127035831
2019,3,14,"Red",15.376989770248947
2019,3,15,"Red",15.399928084694356
2019,3,16,"Red",15.536845732695628
2019,3,17,"Red",14.294734054453887
2019,3,18,"Red",13.077147591949753
2019,3,19,"Red",15.619716925232355
2019,3,20,"Red",14.473596361117238
2019,3,21,"Red",15.733414617507787
2019,3,22,"Red",14.136745708318339
2019,3,23,"Red",10.40997338273976
2019,3,24,"Red",10.251259168470037
2019,3,25,"Red",10.092661352455815
2019,3,26,"Red",10.64144156557211
2019,3,27,"Red",10.251928543375818
2019,3,28,"Red",1.4596351340545357
2019,3,29,"Red",-0.34921424457525824
2019,3,30,"Red",0.4896336985632447
2019,3,31,"Red",0.5449902205423308
2019,4,1,"Red",0.6003892529946349
2019,4,2,"Red",1.1091742703657703
2019,4,3,"Red",0.6396555506184227
2019,4,4,"Red",0.3980732044263315
2019,4,5,"Red",-1.696940770284381
2019,4,6,"Red",-2.8311285428222823
2019,4,7,"Red",-2.6752863464963803
2019,4,8,"Red",-2.519331293811577
2019,4,9,"Red",-1.961617097222379
2019,4,10,"Red",-2.0352556743230745
2019,4,11,"Red",-1.851367387669238
2019,4,12,"Red",-2.3095205700586305
2019,4,13,"Red",-3.058045711016148
2019,4,14,"Red",-3.0905510948976755
2019,4,15,"Red",-3.123591687392968
2019,4,16,"Red",-1.9388336418193783
2019,4,17,"Red",-2.1527009585963284
2019,4,18,"Red",-1.846980639411338
2019,4,19,"Red",-1.7447914485677354
2019,4,20,"Red",-0.795555273410406
2019,4,21,"Red",-0.6855200115860768
2019,4,22,"Red",-0.575019412611295
2019,4,23,"Red",0.38383782934525623
2019,4,24,"Red",0.47383400643684764
2019,4,25,"Red",1.1486959109667074
2019,4,26,"Red",0.6046949549809228
2019,4,27,"Red",1.023486086886862
2019,4,28,"Red",1.175672218240389
2019,4,29,"Red",1.3282112443537588
2019,4,30,"Red",4.336771850165925
2019,5,1,"Red",0.6656881065322114
2019,5,2,"Red",0.24530099721484505
2019,5,3,"Red",-0.14381464337812042
2019,5,4,"Red",-0.4582575920400909
2019,5,5,"Red",-0.32107877613146507
2019,5,6,"Red",-0.18398598375389655
2019,5,7,"Red",0.4514273210201903
2019,5,8,"Red",-0.044047080126754186
2019,5,9,"Red",-0.25279477919108384
2019,5,10,"Red",-1.2844346644697857
2019,5,11,"Red",-0.8852169941579369
2019,5,12,"Red",-0.8579250768436807
2019,5,13,"Red",-0.8305933133921473
2019,5,14,"Red",-0.6246504585529098
2019,5,15,"Red",-0.5611059817378156
2019,5,16,"Red",-0.29721904457058057
2019,5,17,"Red",-0.5818277942865477
2019,5,18,"Red",-0.40727837618650553
2019,5,19,"Red",-0.4258925740115777
2019,5,20,"Red",-0.44452704661054226
2019,5,21,"Red",-0.5648703974137603
2019,5,22,"Red",-0.8124133770283524
2019,5,23,"Red",-1.2805294233087046
2019,5,24,"Red",-2.2771731111892954
2019,5,25,"Red",-4.154451644825377
2019,5,26,"Red",-4.105767401121487
2019,5,27,"Red",-4.0552502258367245
2019,5,28,"Red",-2.131328925130351
2019,5,29,"Red",-2.024339325299937
2019,5,30,"Red",-1.8435216102550074
2019,5,31,"Red",-2.0614933665552195
2019,6,1,"Red",-1.2782778607007164
2019,6,2,"Red",-0.9938864400889977
2019,6,3,"Red",-0.708275004629433
2019,6,4,"Red",0.11299550202183317
2019,6,5,"Red",0.559886145841295
2019,6,6,"Red",0.7002132697766259
2019,6,7,"Red",0.6935506763502347
2019,6,8,"Red",1.1096241452360123
2019,6,9,"Red",1.2983585638884056
2019,6,10,"Red",1.4875335590280803
2019,6,11,"Red",5.183867417019363
2019,6,12,"Red",-1.0069304288929786
2019,6,13,"Red",-2.5357960083488016
2019,6,14,"Red",-4.381379093476167
2019,6,15,"Red",-4.277972214736096
2019,6,16,"Red",-4.489928270641461
2019,6,17,"Red",-4.701861171398191
2019,6,18,"Red",-5.016167383396389
2019,6,19,"Red",-6.241364810476362
2019,6,20,"Red",-7.0319656162996305
2019,6,21,"Red",-8.397818433710643
2019,6,22,"Red",-7.960960794151919
2019,6,23,"Red",-8.025075005992424
2019,6,24,"Red",-8.089380994916366
2019,6,25,"Red",-8.130173514987673
2019,6,26,"Red",-6.713545440972438
2019,6,27,"Red",-6.804319527111664
2019,6,28,"Red",-6.167629107123278
2019,6,29,"Red",-6.038284983677695
2019,6,30,"Red",-5.789023215351541
2019,7,1,"Red",-5.538715929218574
2019,7,2,"Red",-5.359471350234151
2019,7,3,"Red",-5.935474393071514
2019,7,4,"Red",-6.059760048783714
2019,7,5,"Red",-7.988749910286367
2019,7,6,"Red",-5.847636548926668
2019,7,7,"Red",-5.852640958206903
2019,7,8,"Red",-5.8576425044292435
2019,7,9,"Red",-5.7745231795029595
2019,7,10,"Red",-6.138555977784273
2019,7,11,"Red",-6.201917698235639
2019,7,12,"Red",-6.962515599117348
2019,7,13,"Red",-7.187982013619008
2019,7,14,"Red",-7.04681426512217
2019,7,15,"Red",-6.905383330586361
2019,7,16,"Red",-5.813320984858289
2019,7,17,"Red",-6.149628714735432
2019,7,18,"Red",-6.342690782757337
2019,7,19,"Red",-7.079104956797274
2019,7,20,"Red",-7.4303529580472
2019,7,21,"Red",-6.912452211000442
2019,7,22,"Red",-6.399622148229614
2019,7,23,"Red",-6.701673655862224
2019,7,24,"Red",-7.014028416906115
2019,7,25,"Red",-6.910446398165264
2019,7,26,"Red",-7.366055947419478
2019,7,27,"Red",-7.0487588252118805
2019,7,28,"Red",-6.9986147631061275
2019,7,29,"Red",-6.9484817043271905
2019,7,30,"Red",-6.694269014085143
2019,7,31,"Red",-7.770550612002813
2019,8,1,"Red",-7.9848898496785194
2019,8,2,"Red",-8.500837091056136
2019,8,3,"Red",-7.973260213598871
2019,8,4,"Red",-7.814405949932183
2019,8,5,"Red",-7.655200569033534
2019,8,6,"Red",-7.161704020049836
2019,8,7,"Red",-7.228024443284699
2019,8,8,"Red",-6.970545674577014
2019,8,9,"Red",-7.5303144890773765
2019,8,10,"Red",-7.01917754242041
2019,8,11,"Red",-6.864182647484358
2019,8,12,"Red",-6.708303623725005
2019,8,13,"Red",-6.541077032381147
2019,8,14,"Red",-6.6438738204725105
2019,8,15,"Red",-6.193144927516083
2019,8,16,"Red",-6.707190635841114
2019,8,17,"Red",-5.788767608355849
2019,8,18,"Red",-5.816418647195416
2019,8,19,"Red",-5.844150113853936
2019,8,20,"Red",-5.770457156897974
2019,8,21,"Red",-6.363325091795098
2019,8,22,"Red",-6.324869848913993
2019,8,23,"Red",-7.240664631226395
2019,8,24,"Red",-6.480205504944639
2019,8,25,"Red",-6.452486423121553
2019,8,26,"Red",-6.424664691553859
2019,8,27,"Red",-6.132371172886796
2019,8,28,"Red",-6.650612776009641
2019,8,29,"Red",-6.448024848731987
2019,8,30,"Red",-7.070413512166246
2019,8,31,"Red",-8.026619110543907
2019,9,1,"Red",-8.220934636989753
2019,9,2,"Red",-8.422462504928811
2019,9,3,"Red",-5.444129347989214
2019,9,4,"Red",-5.284425698134866
2019,9,5,"Red",-4.494630667450523
2019,9,6,"Red",-4.583757363869644
2019,9,7,"Red",-4.7223186844598155
2019,9,8,"Red",-4.557497453691163
2019,9,9,"Red",-4.393647875440118
2019,9,10,"Red",-3.2183416674443834
2019,9,11,"Red",-3.5659703274889876
2019,9,12,"Red",-3.295676282314482
2019,9,13,"Red",-3.727544138483574
2019,9,14,"Red",-4.39921684003263
2019,9,15,"Red",-4.300358550031314
2019,9,16,"Red",-4.202382393112152
2019,9,17,"Red",1.87058248630826
2019,9,18,"Red",-3.1191366485249303
2019,9,19,"Red",-2.840832437993773
2019,9,20,"Red",-3.1298036299205347
2019,9,21,"Red",-3.2379464644350113
2019,9,22,"Red",-3.183032898194074
2019,9,23,"Red",-3.1280676500754945
2019,9,24,"Red",-2.6846400169821383
2019,9,25,"Red",-2.685505910836284
2019,9,26,"Red",-2.549060731494783
2019,9,27,"Red",-2.671836965652315
2019,9,28,"Red",-2.376421687183429
2019,9,29,"Red",-2.3761603699670295
2019,9,30,"Red",-2.3758982367380206
2019,10,1,"Red",-1.9454134920901547
2019,10,2,"Red",-2.1326456287135787
2019,10,3,"Red",-2.610600916641365
2019,10,4,"Red",-3.428762043050841
2019,10,5,"Red",-3.6175775912239305
2019,10,6,"Red",-2.605647696837133
2019,10,7,"Red",-1.5691889136322634
2019,10,8,"Red",0.3145009331098087
2019,10,9,"Red",-0.15312977827456084
2019,10,10,"Red",-0.7310695847397671
2019,10,11,"Red",-1.2618787764071626
2019,10,12,"Red",-2.3695379163688286
2019,10,13,"Red",-3.556535207911354
2019,10,14,"Red",-4.7437643348623855
2019,10,15,"Red",-4.026608103034718
2019,10,16,"Red",-4.2151248413487545
2019,10,17,"Red",-4.242379434483023
2019,10,18,"Red",-4.558476024769801
2019,10,19,"Red",-4.34650119326066
2019,10,20,"Red",-4.247057518781043
2019,10,21,"Red",-4.147322676466313
2019,10,22,"Red",-3.656844938827887
2019,10,23,"Red",-7.39826076912501
2019,10,24,"Red",-7.137714612915831
2019,10,25,"Red",-7.191585981463092
2019,10,26,"Red",-6.990071321151204
2019,10,27,"Red",-6.78797935905417
2019,10,28,"Red",-6.585321058296997
2019,10,29,"Red",-2.7007874118133013
2019,10,30,"Red",-2.9427251451245025
2019,10,31,"Red",-3.927985578319635
2019,11,1,"Red",-3.951968501243462
2019,11,2,"Red",-3.698963758727108
2019,11,3,"Red",-3.6968502376300227
2019,11,4,"Red",-3.694733667253562
2019,11,5,"Red",-3.325747488093462
2019,11,6,"Red",-3.2136278897467654
2019,11,7,"Red",-3.204461385035076
2019,11,8,"Red",-3.9618801721568278
2019,11,9,"Red",-4.320215467447676
2019,11,10,"Red",-4.275216383428707
2019,11,11,"Red",-4.229332633740363
2019,11,12,"Red",-3.125646652593138
2019,11,13,"Red",-3.5526832117928855
2019,11,14,"Red",-3.5725538152631886
2019,11,15,"Red",-3.431084358577441
2019,11,16,"Red",-3.090540958818606
2019,11,17,"Red",-3.2179715758766014
2019,11,18,"Red",-3.3456476187801614
2019,11,19,"Red",-3.2211979644615
2019,11,20,"Red",-3.2593335750616363
2019,11,21,"Red",-1.4838935804436633
2019,11,22,"Red",6.468588271375634
2019,11,23,"Red",13.833473000859659
2019,11,24,"Red",14.077111870721087
2019,11,25,"Red",14.322017665675565
2019,11,26,"Red",17.590225379314862
2019,11,27,"Red",11.205740293810686
2019,11,28,"Red",2.177525317182599
2019,11,29,"Red",-4.14173138149318
2019,11,30,"Red",-3.9970821984031226
2019,12,1,"Red",-4.230041608725328
2019,12,2,"Red",-4.463034289240952
2019,12,3,"Red",-6.687351754670636
2019,12,4,"Red",-6.559041746200034
2019,12,5,"Red",-5.761225319496841
2019,12,6,"Red",-8.652134143673598
2019,12,7,"Red",-15.818081223182354
2019,12,8,"Red",-17.121226029645182
2019,12,9,"Red",-18.38184435860802
2019,12,10,"Red",-19.25663440623073
2019,12,11,"Red",-19.58894620387246
2019,12,12,"Red",-17.09626940017014
2019,12,13,"Red",-10.217487622179757
2019,12,14,"Red",-7.997784848911263
2019,12,15,"Red",-6.276708295697323
2019,12,16,"Red",-4.547113349390555
2019,12,17,"Red",-3.7835403009509614
2019,12,18,"Red",-1.279642661667747
2019,12,19,"Red",-1.7737663319470398
2019,12,20,"Red",-3.221229148947048
2019,12,21,"Red",-1.6989431558309085
2019,12,22,"Red",-0.6988047306744763
2019,12,23,"Red",0.34153917324786043
2019,12,24,"Red",-2.7881906806388126
2019,12,25,"Red",-3.5232292628447897
2019,12,26,"Red",-4.130243325826738
2019,12,27,"Red",-5.642773479105032
2019,12,28,"Red",-2.0044126450019366
2019,12,29,"Red",-1.6361483759537991
2019,12,30,"Red",-1.252697813982624
2019,12,31,"Red",-4.751078389814549
2020,1,1,"Red",-4.926219326304869
2020,1,2,"Red",-5.70989292691489
2020,1,3,"Red",-6.8248927866228435
2020,1,4,"Red",-5.85013465796561
2020,1,5,"Red",-6.270031894353284
2020,1,6,"Red",-6.6835050600693755
2020,1,7,"Red",-3.182259336237238
2020,1,8,"Red",-3.624098455551779
2020,1,9,"Red",-3.61322720965582
2020,1,10,"Red",-3.4765821783182953
2020,1,11,"Red",-4.876524322932358
2020,1,12,"Red",-4.686471446833864
2020,1,13,"Red",-4.5013461083897965
2020,1,14,"Red",-0.88046606477155
2020,1,15,"Red",-0.708230623922325
2020,1,16,"Red",-0.4542093482633304
2020,1,17,"Red",-0.9376431968650749
2020,1,18,"Red",-2.228367531337625
2020,1,19,"Red",-1.4972887210157668
2020,1,20,"Red",-0.7373516089069163
2020,1,21,"Red",1.696509373148936
2020,1,22,"Red",2.2857874971645566
2020,1,23,"Red",2.1393548724519813
2020,1,24,"Red",2.492032102998875
2020,1,25,"Red",2.7651888652912624
2020,1,26,"Red",2.646610324625104
2020,1,27,"Red",2.528574639415473
2020,1,28,"Red",2.8753505584086154
2020,1,29,"Red",2.221991475045558
2020,1,30,"Red",1.961257262645738
2020,1,31,"Red",2.6093823150100026
2020,2,1,"Red",3.209880551866299
2020,2,2,"Red",3.306336016795593
2020,2,3,"Red",3.402509459296219
2020,2,4,"Red",8.8756298078001
2020,2,5,"Red",0.06597664302623062
2020,2,6,"Red",-1.3232196725796674
2020,2,7,"Red",-2.163493392654244
2020,2,8,"Red",-2.6762283501892643
2020,2,9,"Red",-2.6783090994353245
2020,2,10,"Red",-2.6803860979261573
2020,2,11,"Red",-2.5020202749437
2020,2,12,"Red",-2.2428427732255423
2020,2,13,"Red",-2.291743843504502
2020,2,14,"Red",-3.474283117557592
2020,2,15,"Red",-5.859203273671575
2020,2,16,"Red",-5.972981725107124
2020,2,17,"Red",-6.090175247616729
2020,2,18,"Red",-4.917208283494977
2020,2,19,"Red",-5.454536738533814
2020,2,20,"Red",-3.8180701013389364
